CD_CLIENTE,CIDADE,DS_CNAE,DS_SEGMENTO,DS_SUBSEGMENTO,FAT_FAIXA_x,UF,PAIS_FMT,CLIENTE_DESDE,QTD_CONTRATACOES_12M,VLR_CONTRATACOES_12M,﻿NR_PROPOSTA,ITEM_PROPOSTA,DT_UPLOAD,HOSPEDAGEM,FAT_FAIXA_y,CD_PROD,QTD,MESES_BONIF,VL_PCT_DESC_TEMP,VL_PCT_DESCONTO,PRC_UNITARIO,VL_DESCONTO_TEMPORARIO,VL_TOTAL,VL_FULL,VL_DESCONTO
TDCGBA,JOAOPESSOA,Comercio atacadista especializado em outros produtos nao especificados anteriormente,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Sem Informações de Faturamento,PB,BRASIL,2012-11-19,,,,,,,,,,,,,,,,,
TEVYL8,RIBEIRAOPRETO,Comercio a varejo de pneumaticos e camaras-de-ar,VAREJO,CONCESSIONARIA DE VEICULOS,"Faixa 00 - Ate 4,5 M",SP,BRASIL,2007-12-03,,,,,,,,,,,,,,,,,
TDCHBT,ARARAQUARA,Coleta de residuos perigosos,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,SP,BRASIL,2024-10-11,1.0,"118,035907176451",,,,,,,,,,,,,,,
TEZBZW,SAOPAULO,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,VAREJO,VAREJO,Faixa 03 - De 15 M ate 25 M,SP,BRASIL,2013-03-15,1.0,"4698,59252612076",AAKOEP,1.0,2024-06-28,ON PREMISES,Faixa 03 - De 15 M ate 25 M,AUT.04.000049,1,0.0,0,0,"84,0771473583952",0,"84,0771473583952","61,7924994510526",0
TDCDH3,BALNEARIOCAMBORIU,Comercio varejista de outros artigos de uso domestico nao especificados anteriormente,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Sem Informações de Faturamento,SC,BRASIL,2021-10-22,,,,,,,,,,,,,,,,,
TEYJA1,SAOPAULO,Servicos advocaticios,JURIDICO,ESCRITORIO DE ADVOCACIA,"Faixa 00 - Ate 4,5 M",SP,BRASIL,2012-06-28,,,,,,,,,,,,,,,,,
TDCFA8,VALPARAISODEGOIAS,Ensino fundamental,EDUCACIONAL,BASICO,Sem Informações de Faturamento,GO,BRASIL,2021-01-21,,,,,,,,,,,,,,,,,
TDCGQJ,SOROCABA,Comercio varejista de artigos de viagem,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Sem Informações de Faturamento,SP,BRASIL,2021-11-23,,,,,,,,,,,,,,,,,
TDCH3Z,SAOPAULO,"Suporte tecnico, manutencao e outros servicos em tecnologia da informacao",SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,SP,BRASIL,2018-09-04,,,,,,,,,,,,,,,,,
TDCGBC,BALNEARIOCAMBORIU,Atividades de atencao ambulatorial nao especificadas anteriormente,SAUDE,CENTROS CLINICOS,Sem Informações de Faturamento,SC,BRASIL,2023-09-08,,,,,,,,,,,,,,,,,
TEZC51,PEREIRO,Fabricacao de conservas de frutas,MANUFATURA,BENS DE CONSUMO,"Faixa 01 - De 4,5 M ate 7,5 M",CE,BRASIL,2013-03-09,2.0,"22155,5642630033",AALDM9,2.0,2024-09-17,ON PREMISES,"Faixa 01 - De 4,5 M ate 7,5 M",AUT.04.000056,1,0.0,0,0,"0,231212155235587",0,"0,231212155235587","0,231212155235587",0
TDC0DF,SAOMATEUSDOSUL,"Comercio atacadista de mercadorias em geral, com predominancia de produtos alimenticios",DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Sem Informações de Faturamento,PR,BRASIL,2020-12-16,,,,,,,,,,,,,,,,,
TDCFAX,CRUZALTA,Atividades de centros de assistencia psicossocial,SAUDE,HOSPITAIS,Sem Informações de Faturamento,RS,BRASIL,2023-07-05,,,,,,,,,,,,,,,,,
TEYZ13,SIMOESFILHO,Preparacao de documentos e servicos especializados de apoio administrativo nao especificados anteriormente,MANUFATURA,BENS DE CAPITAL,"Faixa 00 - Ate 4,5 M",BA,BRASIL,2012-09-27,,,,,,,,,,,,,,,,,
TDCDOB,BAURU,Fabricacao de artefatos de cimento para uso na construcao,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Sem Informações de Faturamento,SP,BRASIL,2023-08-28,,,,,,,,,,,,,,,,,
TDCCUT,POCOSDECALDAS,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,VAREJO,VAREJO,Sem Informações de Faturamento,MG,BRASIL,2022-11-11,,,,,,,,,,,,,,,,,
TDCGRH,FRANCA,Representantes comerciais e agentes do comercio de mercadorias em geral nao especializado,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Sem Informações de Faturamento,SP,BRASIL,2022-05-31,,,,,,,,,,,,,,,,,
TDCEA4,ARARAQUARA,Corretagem na compra e venda e avaliacao de imoveis,CONSTRUCAO E PROJETOS,INCORPORADORAS,Sem Informações de Faturamento,SP,BRASIL,2022-12-05,,,,,,,,,,,,,,,,,
TDC9SP,MACEIO,Desenvolvimento de programas de computador sob encomenda,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,AL,BRASIL,2020-04-09,,,,,,,,,,,,,,,,,
TDCDLM,VASSOURAS,Comercio varejista de artigos do vestuario e acessorios,VAREJO,MODA,Sem Informações de Faturamento,RJ,BRASIL,2022-03-08,,,,,,,,,,,,,,,,,
TEZCBR,SAOJOSEDORIOPRETO,"Atividades de consultoria em gestao empresarial, exceto consultoria tecnica especifica",SERVICOS,PROVEDOR SERVICOS,Faixa 03 - De 15 M ate 25 M,SP,BRASIL,2013-03-22,1.0,"28345,8325182699",AAIOGI,3.0,2024-04-30,ON PREMISES,Faixa 03 - De 15 M ate 25 M,7T93301009,5,999.0,"0,248027584707266",0,"189,274474133219","5,58272258459744","946,372370666096","946,372370666096",0
TDCDHA,PALHOCA,Condominios prediais,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,SC,BRASIL,2021-11-29,,,,,,,,,,,,,,,,,
TDCDJT,COTIA,Instalacao e manutencao eletrica,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Sem Informações de Faturamento,SP,BRASIL,2022-10-27,,,,,,,,,,,,,,,,,
TDCC4A,SERRA,Locacao de mao-de-obra temporaria,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,ES,BRASIL,2024-04-23,1.0,"140,719921533746",,,,,,,,,,,,,,,
TDC9WV,SAOPAULO,Servicos advocaticios,JURIDICO,ESCRITORIO DE ADVOCACIA,Sem Informações de Faturamento,SP,BRASIL,2022-10-10,,,,,,,,,,,,,,,,,
TDCGDS,LUCASDORIOVERDE,Comercio varejista de materiais de construcao nao especificados anteriormente,VAREJO,MATERIAL DE CONSTRUCAO,Sem Informações de Faturamento,MT,BRASIL,2017-12-31,1.0,"1501,87428712038",AALZ34,4.0,2024-12-20,ON PREMISES,Sem Informações de Faturamento,AGV.00158,1,0.0,0,0,"105,096434197994",0,"105,096434197994","105,096434197994",0
TEYZ15,BARUERI,Fabricacao de medicamentos para uso veterinario,MANUFATURA,QUIMICA & RECICLAGEM,"Faixa 00 - Ate 4,5 M",SP,BRASIL,2012-10-05,,,,,,,,,,,,,,,,,
TDCHDQ,SAOCAETANODOSUL,Manutencao de estacoes e redes de telecomunicacoes,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Sem Informações de Faturamento,SP,BRASIL,2024-09-26,1.0,"120,596056313514",,,,,,,,,,,,,,,
TDCDMR,SAOPAULO,"Comercio atacadista de bombas e compressores, partes e pecas",LOGISTICA,ATACADISTA E DISTRIBUIDOR,Sem Informações de Faturamento,SP,BRASIL,2022-06-30,,,,,,,,,,,,,,,,,
TDCFHN,SAOPAULO,"Confeccao, sob medida, de pecas do vestuario, exceto roupas intimas",MANUFATURA,TEXTIL & VESTUARIO,Sem Informações de Faturamento,SP,BRASIL,2022-07-14,,,,,,,,,,,,,,,,,
TDCDK6,SAOJOSE,Comercio varejista de artigos de armarinho,VAREJO,MODA,Sem Informações de Faturamento,SC,BRASIL,2014-10-03,,,,,,,,,,,,,,,,,
TDCD3O,RECIFE,Construcao de edificios,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Sem Informações de Faturamento,PE,BRASIL,2021-05-25,,,,,,,,,,,,,,,,,
TEFJ34,BRASILIA,Comercio varejista de artigos de joalheria,VAREJO,MODA,Sem Informações de Faturamento,DF,BRASIL,2019-06-05,,,,,,,,,,,,,,,,,
TDCA13,FLORIANOPOLIS,"Portais, provedores de conteudo e outros servicos de informacao na internet",SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,SC,BRASIL,2020-10-27,,,,,,,,,,,,,,,,,
TDCDS9,CAXIASDOSUL,Servicos de engenharia,CONSTRUCAO E PROJETOS,ENGENHARIA & DESIGN,Sem Informações de Faturamento,RS,BRASIL,2022-05-20,,,,,,,,,,,,,,,,,
TEZCC3,APARECIDADEGOIANIA,Consultoria em publicidade,SERVICOS,MIDIA,"Faixa 00 - Ate 4,5 M",GO,BRASIL,2012-05-31,,,,,,,,,,,,,,,,,
TDCDN0,CUIABA,"Comercio atacadista de outras maquinas e equipamentos nao especificados anteriormente, partes e pecas",LOGISTICA,ATACADISTA E DISTRIBUIDOR,Sem Informações de Faturamento,MT,BRASIL,2023-06-09,,,,,,,,,,,,,,,,,
TDC315,LONDRINA,"Transporte rodoviario coletivo de passageiros, com itinerario fixo, interestadual",SERVICOS,VIAGENS,Sem Informações de Faturamento,PR,BRASIL,2012-02-28,,,,,,,,,,,,,,,,,
TDCFHV,BRASILIA,Ensino fundamental,EDUCACIONAL,BASICO,Sem Informações de Faturamento,DF,BRASIL,2021-01-21,,,,,,,,,,,,,,,,,
TDCDV0,FLORIANOPOLIS,Fotocopias,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,SC,BRASIL,2012-04-10,,,,,,,,,,,,,,,,,
TDCGWR,PONTAGROSSA,Construcao de rodovias e ferrovias,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Sem Informações de Faturamento,PR,BRASIL,2023-06-14,,,,,,,,,,,,,,,,,
TDCGES,IPOJUCA,Hoteis,HOSPITALITY,HOSPEDAGEM,Sem Informações de Faturamento,PE,BRASIL,2023-02-09,,,,,,,,,,,,,,,,,
TEF548,GUARAPUAVA,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,VAREJO,VAREJO,Sem Informações de Faturamento,PR,BRASIL,2018-03-13,,,,,,,,,,,,,,,,,
TEZCEK,SAOPAULO,Fabricacao de artefatos de material plastico para outros usos nao especificados anteriormente,MANUFATURA,METAL-MECANICO & PLASTICO,Faixa 03 - De 15 M ate 25 M,SP,BRASIL,2013-04-02,,,,,,,,,,,,,,,,,
TDCDSO,SAOPAULO,Consultoria em tecnologia da informacao,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,SP,BRASIL,2023-08-21,,,,,,,,,,,,,,,,,
TDCFIL,MACEIO,Fabricacao de bijuterias e artefatos semelhantes,MANUFATURA,BENS DURAVEIS,Sem Informações de Faturamento,AL,BRASIL,2022-07-11,,,,,,,,,,,,,,,,,
TDCDVN,SAOPAULO,Instalacao de maquinas e equipamentos industriais,CONSTRUCAO E PROJETOS,PROJETOS & SERVICOS ESPECIAIS,Sem Informações de Faturamento,SP,BRASIL,2023-09-05,,,,,,,,,,,,,,,,,
TDCDMY,CANTODOBURITI,Servicos de comunicacao multimidia - SMC,SERVICOS,UTILITIES,Sem Informações de Faturamento,PI,BRASIL,2023-02-06,,,,,,,,,,,,,,,,,
TDCD9P,PORTOALEGRE,"Suporte tecnico, manutencao e outros servicos em tecnologia da informacao",SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,RS,BRASIL,2024-10-11,1.0,"210,302168687554",,,,,,,,,,,,,,,
TDCGXJ,PORTOALEGRE,Servicos advocaticios,JURIDICO,ESCRITORIO DE ADVOCACIA,Sem Informações de Faturamento,RS,BRASIL,2021-03-19,,,,,,,,,,,,,,,,,
TDCGKZ,CAMPINAS,"Outras atividades profissionais, cientificas e tecnicas nao especificadas anteriormente",SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,SP,BRASIL,2018-07-13,,,,,,,,,,,,,,,,,
TEZCEQ,ITAGIMIRIM,Extracao e britamento de pedras e outros materiais para construcao e beneficiamento associado,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Sem Informações de Faturamento,BA,BRASIL,2013-03-26,,,,,,,,,,,,,,,,,
TDC32J,SANTACRUZDOSUL,"Transporte rodoviario coletivo de passageiros, com itinerario fixo, intermunicipal, exceto em regiao metropolitana",SERVICOS,VIAGENS,Sem Informações de Faturamento,RS,BRASIL,2012-02-29,1.0,"1860,08497344082",AALWQ2,1.0,2024-12-05,ON PREMISES,Sem Informações de Faturamento,RJV.000037,100,0.0,0,0,"18,076586682055",0,"1807,6586682055","0,420385736791976",0
TDCFIM,IMPERATRIZ,Agencias de viagens,SERVICOS,VIAGENS,Sem Informações de Faturamento,MA,BRASIL,2022-08-16,,,,,,,,,,,,,,,,,
TEZANX,GUARULHOS,Comercio atacadista de outros produtos quimicos e petroquimicos nao especificados anteriormente,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Faixa 06 - De 50 M ate 75 M,SP,BRASIL,2011-02-25,,,,,,,,,,,,,,,,,
TDCGLC,CURITIBA,"Suporte tecnico, manutencao e outros servicos em tecnologia da informacao",SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,PR,BRASIL,2023-06-22,,,,,,,,,,,,,,,,,
TCAMYE,SAOCARLOS,Restaurantes e similares,SERVICOS,VIAGENS,"Faixa 00 - Ate 4,5 M",SP,BRASIL,2008-10-24,1.0,"222,867498360266",AAKQRU,9.0,2024-06-28,ON PREMISES,"Faixa 00 - Ate 4,5 M",BMV.301016,1,0.0,0,0,"88,281004726315",0,"88,281004726315","0,00420385736791976",0
TDC30T,UMUARAMA,"Transporte rodoviario coletivo de passageiros, com itinerario fixo, intermunicipal, exceto em regiao metropolitana",SERVICOS,VIAGENS,Sem Informações de Faturamento,PR,BRASIL,2012-02-28,,,,,,,,,,,,,,,,,
TDCDXQ,NITEROI,"Atividades de consultoria em gestao empresarial, exceto consultoria tecnica especifica",SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,RJ,BRASIL,2024-01-04,,,,,,,,,,,,,,,,,
TCBKBW,SANTOANTONIODEJESUS,Comercio varejista de artigos de optica,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,"Faixa 00 - Ate 4,5 M",BA,BRASIL,2016-04-28,,,,,,,,,,,,,,,,,
TEZCJE,SAOPAULO,Comercio atacadista de componentes eletronicos e equipamentos de telefonia e comunicacao,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Faixa 08 - De 150 M ate 300 M,SP,BRASIL,2013-04-04,2.0,"2020,55041303169",AAKR48,1.0,2024-07-08,ON PREMISES,Faixa 08 - De 150 M ate 300 M,7T63353017,3,0.0,0,0,"273,275952058992",0,"819,827856176976","819,827856176976",0
TDCDXJ,JOAOPESSOA,Servicos de comunicacao multimidia - SMC,SERVICOS,UTILITIES,Sem Informações de Faturamento,PB,BRASIL,2022-08-10,,,,,,,,,,,,,,,,,
TDCE41,SAOPAULO,"Outros servicos de acabamento em fios, tecidos, artefatos texteis e pecas do vestuario",MANUFATURA,TEXTIL & VESTUARIO,Sem Informações de Faturamento,SP,BRASIL,2023-09-19,,,,,,,,,,,,,,,,,
TDCDFH,MACEIO,Comercio atacadista de produtos alimenticios em geral,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Sem Informações de Faturamento,AL,BRASIL,2018-06-20,,,,,,,,,,,,,,,,,
TDCCCE,CABODESANTOAGOSTINHO,Comercio varejista de outros produtos nao especificados anteriormente,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Sem Informações de Faturamento,PE,BRASIL,2024-05-24,1.0,"137,386262640986",,,,,,,,,,,,,,,
TDCGOY,RIODEJANEIRO,Atividade medica ambulatorial restrita a consultas,SAUDE,CENTROS CLINICOS,Sem Informações de Faturamento,RJ,BRASIL,2020-11-11,,,,,,,,,,,,,,,,,
TDCDYB,SAOBERNARDODOCAMPO,Ensino de idiomas,EDUCACIONAL,EDUCACAO CONTINUADA,Sem Informações de Faturamento,SP,BRASIL,2021-09-15,,,,,,,,,,,,,,,,,
TEZCO4,RECIFE,"Comercio varejista de produtos farmaceuticos, com manipulacao de formulas",VAREJO,DROGARIA,Faixa 03 - De 15 M ate 25 M,PE,BRASIL,2013-04-30,1.0,"568,130303987516",AAJKD5,5.0,2024-05-23,ON PREMISES,Faixa 03 - De 15 M ate 25 M,7TA1001079,50,0.0,0,0,"2,32893698182755",0,"116,446849091377","116,446849091377",0
TEXPMN,PIRACICABA,"Fabricacao de chassis com motor para automoveis, camionetas e utilitarios",MANUFATURA,METAL-MECANICO & PLASTICO,Faixa 07 - De 75 M ate 150 M,SP,BRASIL,2012-02-17,1.0,"1276,23644675466",,,,,,,,,,,,,,,
TDC423,SAOPAULO,Comercio varejista de artigos do vestuario e acessorios,VAREJO,MODA,Sem Informações de Faturamento,SP,BRASIL,2017-10-20,,,,,,,,,,,,,,,,,
TDCFTL,PARACAMBI,Limpeza em predios e em domicilios,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,RJ,BRASIL,2022-07-15,,,,,,,,,,,,,,,,,
TDCE43,BARREIRAS,Servicos combinados de escritorio e apoio administrativo,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,BA,BRASIL,2024-01-17,,,,,,,,,,,,,,,,,
TD4169,SAOPAULO,Treinamento em desenvolvimento profissional e gerencial,EDUCACIONAL,EDUCACAO CONTINUADA,Sem Informações de Faturamento,SP,BRASIL,2022-10-27,,,,,,,,,,,,,,,,,
TEZASO,BRASILIA,Associacoes de poupanca e emprestimo,SERVICOS,OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO,Faixa 11 - Acima de 850 M,DF,BRASIL,2012-10-30,2.0,"8467,93919649234",AAHFA8,1.0,2024-03-28,ON PREMISES,Faixa 11 - Acima de 850 M,1E110010003,1,0.0,0,0,"8261,74840031061",0,"8261,74840031061","0,00420385736791976",0
TDCA7G,SOROCABA,Desenvolvimento e licenciamento de programas de computador customizaveis,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,SP,BRASIL,2022-09-28,,,,,,,,,,,,,,,,,
TEZAU8,RIODEJANEIRO,"Atividades de consultoria em gestao empresarial, exceto consultoria tecnica especifica",HOSPITALITY,HOSPEDAGEM,Faixa 03 - De 15 M ate 25 M,RJ,BRASIL,2012-10-19,,,,,,,,,,,,,,,,,
TEZAO7,ITAJUBA,"Comercio atacadista de maquinas e equipamentos para uso industrial, partes e pecas",LOGISTICA,ATACADISTA E DISTRIBUIDOR,"Faixa 00 - Ate 4,5 M",MG,BRASIL,2012-10-16,,,,,,,,,,,,,,,,,
TDCE8F,GUARULHOS,Administracao de obras,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Sem Informações de Faturamento,SP,BRASIL,2022-10-19,,,,,,,,,,,,,,,,,
TDCDXV,PORTOVELHO,Comercio varejista de materiais de construcao em geral,VAREJO,MATERIAL DE CONSTRUCAO,Sem Informações de Faturamento,RO,BRASIL,2012-07-01,,,,,,,,,,,,,,,,,
TDCCNP,PORTOALEGRE,Laboratorios clinicos,SAUDE,CENTROS CLINICOS,Sem Informações de Faturamento,RS,BRASIL,2022-07-18,,,,,,,,,,,,,,,,,
TDCEG4,ITAPIRA,Consultoria em tecnologia da informacao,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,SP,BRASIL,2020-12-01,,,,,,,,,,,,,,,,,
TEZAUH,BOTUCATU,Cultivo de laranja,AGROINDUSTRIA,AGROINDUSTRIA,"Faixa 01 - De 4,5 M ate 7,5 M",SP,BRASIL,2012-11-01,,,,,,,,,,,,,,,,,
TEZCOQ,MANAUS,Comercio atacadista de medicamentos e drogas de uso humano,VAREJO,CONCESSIONARIA DE VEICULOS,"Faixa 01 - De 4,5 M ate 7,5 M",AM,BRASIL,2013-04-24,,,,,,,,,,,,,,,,,
TDCFVI,LUCASDORIOVERDE,Construcao de edificios,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Sem Informações de Faturamento,MT,BRASIL,2024-08-22,1.0,"109,422203429583",,,,,,,,,,,,,,,
TDCEMI,MARINGA,Desenvolvimento e licenciamento de programas de computador customizaveis,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,PR,BRASIL,2022-11-22,,,,,,,,,,,,,,,,,
TEZAUP,INDAIATUBA,"Fabricacao de maquinas, equipamentos e aparelhos para transporte e elevacao de cargas, pecas e acessorios",MANUFATURA,BENS DE CAPITAL,Faixa 11 - Acima de 850 M,SP,BRASIL,2011-07-06,7.0,"21046,5110199134",AAKZB8,1.0,2024-08-14,ON PREMISES,Faixa 11 - Acima de 850 M,1131001036-0,1,0.0,0,0,"46803,7889368852",0,"46803,7889368852","46803,7889368852",0
TDCE6Q,BLUMENAU,"Suporte tecnico, manutencao e outros servicos em tecnologia da informacao",SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,SC,BRASIL,2020-12-02,,,,,,,,,,,,,,,,,
TEZCPC,INDAIATUBA,Servicos combinados de escritorio e apoio administrativo,CONSTRUCAO E PROJETOS,INCORPORADORAS,Faixa 03 - De 15 M ate 25 M,SP,BRASIL,2012-09-04,,,,,,,,,,,,,,,,,
TEXSG6,VILAVELHA,"Suporte tecnico, manutencao e outros servicos em tecnologia da informacao",SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,ES,BRASIL,2012-03-13,2.0,"220,404037942665",,,,,,,,,,,,,,,
TDCEBL,FLORIANOPOLIS,Fabricacao de papel,MANUFATURA,PAPEL & CELULOSE,Sem Informações de Faturamento,SC,BRASIL,2018-02-23,,,,,,,,,,,,,,,,,
TDCGVM,CAMPINAS,Servicos de desenho tecnico relacionados … arquitetura e engenharia,CONSTRUCAO E PROJETOS,PROJETOS & SERVICOS ESPECIAIS,Sem Informações de Faturamento,SP,BRASIL,2021-11-26,,,,,,,,,,,,,,,,,
TDC821,ITAPEMA,Atividades de cobrancas e informacoes cadastrais,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,SC,BRASIL,2022-04-26,,,,,,,,,,,,,,,,,
TDCEA5,APARECIDADEGOIANIA,"Lanchonetes, casas de cha, de sucos e similares",SERVICOS,VIAGENS,Sem Informações de Faturamento,GO,BRASIL,2022-12-29,,,,,,,,,,,,,,,,,
TEZCPI,SALVADOR,Administracao publica em geral,SERVICOS,PUBLICO,Faixa 08 - De 150 M ate 300 M,BA,BRASIL,2013-12-13,,,,,,,,,,,,,,,,,
TEYT36,FLORIANO,Extracao e britamento de pedras e outros materiais para construcao e beneficiamento associado,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Sem Informações de Faturamento,PI,BRASIL,2012-07-27,1.0,"3017,24716024915",AAKDJI,1.0,2024-04-30,ON PREMISES,Sem Informações de Faturamento,0111001000-5,2,0.0,0,"34,5388921348287","1261,15721037593",0,"2522,31442075186","14138,4971769351","11616,1827561832"
TDCFYC,RIODEJANEIRO,Atividades de associacoes de defesa de direitos sociais,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,RJ,BRASIL,2022-07-18,1.0,"34,9887048731962",AALWB0,1.0,2024-12-26,ON PREMISES,Sem Informações de Faturamento,AGV.00138,32,0.0,0,0,"1,05096434197994",0,"33,6308589433581","32,2856245856238",0
TDCEQS,PORTOALEGRE,Corretagem no aluguel de imoveis,CONSTRUCAO E PROJETOS,INCORPORADORAS,Sem Informações de Faturamento,RS,BRASIL,2022-10-10,,,,,,,,,,,,,,,,,
TDCH12,CURITIBA,Servicos de engenharia,CONSTRUCAO E PROJETOS,ENGENHARIA & DESIGN,Sem Informações de Faturamento,PR,BRASIL,2019-11-19,,,,,,,,,,,,,,,,,
TEZCQ2,SAOPAULO,"Comercio atacadista de maquinas e equipamentos para uso industrial, partes e pecas",LOGISTICA,ATACADISTA E DISTRIBUIDOR,Faixa 08 - De 150 M ate 300 M,SP,BRASIL,2013-04-23,2.0,"0,016815429471679",AAKXXT,2.0,2024-08-08,ON PREMISES,Faixa 08 - De 150 M ate 300 M,1131053001,1,0.0,0,0,"1049,98063935585",0,"1049,98063935585","1049,98063935585",0
TEZAT6,PAULINIA,"Fabricacao de produtos de pastas celulosicas, papel, cartolina, papel-cartao e papelao ondulado nao especificados anteriormente",MANUFATURA,PAPEL & CELULOSE,Faixa 08 - De 150 M ate 300 M,SP,BRASIL,2012-10-31,2.0,"0,00840771473583952",AAMFLE,1.0,2025-01-27,ON PREMISES,Faixa 08 - De 150 M ate 300 M,1131001028-0,1,0.0,0,0,"8189,82460460287",0,"8189,82460460287","8189,82460460287",0
TDCDXY,FLORIANOPOLIS,Atividades de contabilidade,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,SC,BRASIL,2017-02-13,,,,,,,,,,,,,,,,,
TDCERW,PALMAS,Comercio varejista de outros artigos usados,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Sem Informações de Faturamento,TO,BRASIL,2022-11-28,,,,,,,,,,,,,,,,,
TDCCRG,SAOPAULO,Aluguel de maquinas e equipamentos para escritorios,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,SP,BRASIL,2021-10-14,,,,,,,,,,,,,,,,,
TDCH23,SAOPAULO,Instalacao e manutencao eletrica,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Sem Informações de Faturamento,SP,BRASIL,2020-09-15,,,,,,,,,,,,,,,,,
TEZAZ9,ACAILANDIA,Servicos combinados de escritorio e apoio administrativo,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,"Faixa 00 - Ate 4,5 M",MA,BRASIL,2012-11-13,,,,,,,,,,,,,,,,,
TEZCS9,SAOPAULO,Operador de transporte multimodal - OTM,LOGISTICA,OPERADOR LOGISTICO,Faixa 06 - De 50 M ate 75 M,SP,BRASIL,2013-05-13,,,,,,,,,,,,,,,,,
TDC86R,JOINVILLE,Desenvolvimento e licenciamento de programas de computador customizaveis,SERVICOS,PROVEDOR SERVICOS,Sem Informações de Faturamento,SC,BRASIL,2020-05-05,,,,,,,,,,,,,,,,,
TEYTB4,BARUERI,"Comercio atacadista de maquinas e equipamentos para uso industrial, partes e pecas",LOGISTICA,ATACADISTA E DISTRIBUIDOR,Faixa 04 - De 25 M ate 35 M,SP,BRASIL,2012-07-20,,,,,,,,,,,,,,,,,
TDCCTK,BELEMDESAOFRANCISCO,Comercio varejista de moveis,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Sem Informações de Faturamento,PE,BRASIL,2022-07-14,,,,,,,,,,,,,,,,,
TDCEUZ,GUARULHOS,"Fabricacao de maquinas e aparelhos de refrigeracao e ventilacao para uso industrial e comercial, pecas e acessorios",MANUFATURA,BENS DE CAPITAL,Sem Informações de Faturamento,SP,BRASIL,2022-11-28,,,,,,,,,,,,,,,,,
TDCH3Y,SAOPAULO,Comercio varejista de artigos do vestuario e acessorios,VAREJO,MODA,Sem Informações de Faturamento,SP,BRASIL,2021-11-11,,,,,,,,,,,,,,,,,
TDCEID,ARARAQUARA,Fabricacao de sorvetes e outros gelados comestiveis,MANUFATURA,BENS DE CONSUMO,Sem Informações de Faturamento,SP,BRASIL,2021-09-21,,,,,,,,,,,,,,,,,
